PSN	Read	Write	Erase
1447	41	20	10
1448	39	19	10
1449	39	19	10
1450	39	19	10
1451	42	19	10
1452	36	16	10
1453	36	16	10
1454	36	16	10
1455	36	16	10
1456	37	16	10
1457	36	15	10
1458	34	14	10
1459	34	14	10
1460	35	14	10
1461	33	13	10
1462	33	13	10
1463	33	13	10
1464	33	13	10
1465	33	13	10
1466	33	13	10
1467	33	13	10
1468	33	13	10
1469	34	13	10
1470	32	12	10
1471	33	12	10
1472	57	33	8
1473	33	17	8
1474	33	17	8
1475	33	17	8
1476	33	17	8
1477	33	17	8
1478	33	17	8
1479	34	17	8
1480	32	16	8
1481	32	16	8
1482	32	16	8
1483	32	16	8
1484	35	16	8
1485	29	13	8
1486	29	13	8
1487	29	13	8
1488	29	13	8
1489	30	13	8
1490	29	12	8
1491	27	11	8
1492	27	11	8
1493	28	11	8
1494	26	10	8
1495	26	10	8
1496	26	10	8
1497	26	10	8
1498	26	10	8
1499	26	10	8
1500	26	10	8
1501	26	10	8
1502	27	10	8
1503	25	9	8
1504	147	84	21
1505	80	40	21
1506	80	40	21
1507	80	40	21
1508	80	40	21
1509	80	40	21
1510	81	40	21
1511	79	39	21
1512	81	39	21
1513	77	37	21
1514	78	37	21
1515	77	36	21
1516	76	35	21
1517	78	34	21
1518	70	30	21
1519	70	30	21
1520	70	30	21
1521	70	30	21
1522	71	30	21
1523	70	29	21
1524	68	28	21
1525	70	28	21
1526	67	26	21
1527	66	25	21
1528	64	24	21
1529	64	24	21
1530	64	24	21
1531	64	24	21
1532	65	24	21
1533	63	23	21
1534	64	23	21
1535	63	22	21
1536	92	53	13
1537	53	27	13
1538	54	27	13
1539	54	26	13
1540	50	24	13
1541	50	24	13
1542	50	24	13
1543	50	24	13
1544	50	24	13
1545	50	24	13
1546	50	24	13
1547	51	24	13
1548	48	22	13
1549	48	22	13
1550	50	22	13
1551	46	20	13
1552	47	20	13
1553	45	19	13
1554	45	19	13
1555	46	20	13
1556	46	20	13
1557	47	20	13
1558	46	19	13
1559	45	18	13
1560	43	17	13
1561	43	17	13
1562	44	17	13
1563	43	16	13
1564	41	15	13
1565	41	15	13
1566	41	15	13
1567	41	15	13
1568	147	84	21
1569	84	41	21
1570	80	39	21
1571	80	39	21
1572	80	39	21
1573	80	39	21
1574	80	39	21
1575	81	39	21
1576	79	38	21
1577	81	38	21
1578	77	36	21
1579	78	36	21
1580	76	35	21
1581	77	35	21
1582	79	34	21
1583	71	30	21
1584	71	30	21
1585	71	30	21
1586	71	30	21
1587	72	30	21
1588	71	29	21
1589	69	28	21
1590	71	28	21
1591	68	26	21
1592	67	25	21
1593	65	24	21
1594	65	24	21
1595	65	24	21
1596	65	24	21
1597	66	24	21
1598	64	23	21
1599	65	23	21
1600	99	57	14
1601	58	29	14
1602	58	28	14
1603	54	26	14
1604	54	26	14
1605	54	26	14
1606	54	26	14
1607	54	26	14
1608	55	26	14
1609	53	25	14
1610	55	25	14
1611	51	23	14
1612	52	23	14
1613	50	22	14
1614	50	22	14
1615	53	22	14
1616	47	19	14
1617	47	19	14
1618	47	19	14
1619	47	19	14
1620	48	19	14
1621	47	18	14
1622	45	17	14
1623	45	17	14
1624	46	17	14
1625	44	16	14
1626	44	16	14
1627	44	16	14
1628	44	16	14
1629	44	16	14
1630	45	16	14
1631	43	15	14
1632	147	84	21
1633	82	41	21
1634	83	41	21
1635	83	40	21
1636	79	38	21
1637	79	38	21
1638	79	38	21
1639	79	38	21
1640	79	38	21
1641	80	38	21
1642	78	37	21
1643	80	37	21
1644	76	35	21
1645	77	35	21
1646	76	34	21
1647	75	33	21
1648	76	32	21
1649	70	29	21
1650	70	29	21
1651	70	29	21
1652	70	29	21
1653	71	29	21
1654	70	28	21
